pkey,created_on,last_updated_on,version,balls,fours,innings,maidens,no_balls,position,runs_0,runs,sixes,status,wickets,wide_balls,match_pkey,player_pkey
10306,"2021-02-15 00:23:56",NULL,0,24,NULL,1,0,0,3,10,32,NULL,NULL,1,0,976,209
10307,"2021-02-15 00:23:56",NULL,0,24,NULL,1,0,0,4,7,26,NULL,NULL,1,0,976,63
10308,"2021-02-15 00:23:56",NULL,0,24,NULL,1,0,0,5,11,28,NULL,NULL,1,1,976,874
10309,"2021-02-15 00:23:56",NULL,0,6,NULL,1,0,0,6,0,11,NULL,NULL,0,1,976,1011
10310,"2021-02-15 00:23:56",NULL,0,24,NULL,2,0,1,1,10,35,NULL,NULL,3,0,976,1161
10311,"2021-02-15 00:23:56",NULL,0,24,NULL,2,0,0,2,10,34,NULL,NULL,2,3,976,179
10312,"2021-02-15 00:23:56",NULL,0,18,NULL,2,0,0,3,8,20,NULL,NULL,1,1,976,1274
10313,"2021-02-15 00:23:56",NULL,0,24,NULL,2,0,0,4,10,25,NULL,NULL,0,0,976,869
10314,"2021-02-15 00:23:56",NULL,0,24,NULL,2,0,0,5,5,25,NULL,NULL,1,0,976,1163
10315,"2021-02-15 00:23:56",NULL,0,4,NULL,2,0,0,6,0,11,NULL,NULL,0,1,976,1162
10316,"2021-02-15 00:23:58",NULL,0,24,NULL,1,0,0,1,11,29,NULL,NULL,1,2,977,13
10317,"2021-02-15 00:23:58",NULL,0,6,NULL,1,0,0,2,2,9,NULL,NULL,0,1,977,805
10318,"2021-02-15 00:23:58",NULL,0,24,NULL,1,0,0,3,3,32,NULL,NULL,0,0,977,572
10319,"2021-02-15 00:23:58",NULL,0,24,NULL,1,0,0,4,7,40,NULL,NULL,0,0,977,1201
10320,"2021-02-15 00:23:58",NULL,0,18,NULL,1,0,0,5,6,31,NULL,NULL,2,0,977,989
10321,"2021-02-15 00:23:58",NULL,0,24,NULL,1,0,0,6,4,33,NULL,NULL,1,0,977,1257
10322,"2021-02-15 00:23:58",NULL,0,24,NULL,2,0,0,1,7,31,NULL,NULL,1,0,977,1244
10323,"2021-02-15 00:23:58",NULL,0,24,NULL,2,0,0,2,3,54,NULL,NULL,0,2,977,966
10324,"2021-02-15 00:23:58",NULL,0,18,NULL,2,0,1,3,4,31,NULL,NULL,0,3,977,1258
10325,"2021-02-15 00:23:58",NULL,0,24,NULL,2,0,0,4,8,21,NULL,NULL,2,0,977,1251
10326,"2021-02-15 00:23:58",NULL,0,24,NULL,2,0,0,5,9,27,NULL,NULL,1,0,977,1248
10327,"2021-02-15 00:23:58",NULL,0,6,NULL,2,0,0,6,2,11,NULL,NULL,0,1,977,1252
10328,"2021-02-15 00:23:59",NULL,0,18,NULL,1,0,0,1,9,26,NULL,NULL,1,1,978,1151
10329,"2021-02-15 00:23:59",NULL,0,24,NULL,1,0,0,2,11,25,NULL,NULL,4,1,978,1041
10330,"2021-02-15 00:23:59",NULL,0,24,NULL,1,0,0,3,3,37,NULL,NULL,2,0,978,489
10331,"2021-02-15 00:23:59",NULL,0,24,NULL,1,0,0,4,8,22,NULL,NULL,2,0,978,1157
10332,"2021-02-15 00:23:59",NULL,0,24,NULL,1,0,0,5,4,29,NULL,NULL,1,0,978,537
10333,"2021-02-15 00:23:59",NULL,0,6,NULL,1,0,0,6,0,9,NULL,NULL,0,0,978,1271
10334,"2021-02-15 00:23:59",NULL,0,24,NULL,2,0,0,1,9,21,NULL,NULL,2,0,978,611
10335,"2021-02-15 00:23:59",NULL,0,18,NULL,2,1,1,2,9,23,NULL,NULL,0,0,978,599
10336,"2021-02-15 00:23:59",NULL,0,24,NULL,2,0,0,3,10,15,NULL,NULL,1,0,978,613
10337,"2021-02-15 00:23:59",NULL,0,20,NULL,2,0,0,4,9,23,NULL,NULL,3,1,978,610
10338,"2021-02-15 00:23:59",NULL,0,18,NULL,2,0,1,5,8,24,NULL,NULL,3,1,978,600
10339,"2021-02-15 00:23:59",NULL,0,12,NULL,2,0,0,6,2,11,NULL,NULL,1,0,978,601
10340,"2021-02-15 00:24:02",NULL,0,24,NULL,1,0,0,1,7,56,NULL,NULL,1,3,979,700
10341,"2021-02-15 00:24:02",NULL,0,24,NULL,1,0,0,2,7,33,NULL,NULL,0,1,979,1057
10342,"2021-02-15 00:24:02",NULL,0,18,NULL,1,0,0,3,5,35,NULL,NULL,0,0,979,1149
10343,"2021-02-15 00:24:02",NULL,0,18,NULL,1,0,1,4,5,30,NULL,NULL,1,0,979,473
10344,"2021-02-15 00:24:02",NULL,0,18,NULL,1,0,0,5,4,27,NULL,NULL,0,0,979,1016
10345,"2021-02-15 00:24:02",NULL,0,18,NULL,1,0,0,6,4,32,NULL,NULL,2,0,979,1227
10346,"2021-02-15 00:24:02",NULL,0,24,NULL,2,0,0,1,8,36,NULL,NULL,2,3,979,193
10347,"2021-02-15 00:24:02",NULL,0,18,NULL,2,0,0,2,10,18,NULL,NULL,0,1,979,506
10348,"2021-02-15 00:24:02",NULL,0,24,NULL,2,0,0,3,5,62,NULL,NULL,2,2,979,1121
10349,"2021-02-15 00:24:02",NULL,0,14,NULL,2,0,0,4,3,32,NULL,NULL,1,0,979,1133
10350,"2021-02-15 00:24:02",NULL,0,24,NULL,2,0,0,5,11,29,NULL,NULL,4,1,979,1131
10351,"2021-02-15 00:24:06",NULL,0,24,NULL,1,0,0,1,9,17,NULL,NULL,1,0,980,75
10352,"2021-02-15 00:24:06",NULL,0,24,NULL,1,0,0,2,13,21,NULL,NULL,3,0,980,100
10353,"2021-02-15 00:24:06",NULL,0,20,NULL,1,0,2,3,8,42,NULL,NULL,1,0,980,1241
10354,"2021-02-15 00:24:06",NULL,0,20,NULL,1,0,0,4,12,15,NULL,NULL,3,0,980,152
10355,"2021-02-15 00:24:06",NULL,0,24,NULL,1,0,0,5,8,23,NULL,NULL,2,0,980,1219
10356,"2021-02-15 00:24:06",NULL,0,4,NULL,1,0,1,6,0,14,NULL,NULL,0,0,980,1218
10357,"2021-02-15 00:24:06",NULL,0,24,NULL,2,0,0,1,11,25,NULL,NULL,1,1,980,1191
10358,"2021-02-15 00:24:06",NULL,0,24,NULL,2,0,0,2,7,27,NULL,NULL,0,0,980,113
10359,"2021-02-15 00:24:06",NULL,0,23,NULL,2,0,0,3,7,31,NULL,NULL,3,0,980,997
10360,"2021-02-15 00:24:06",NULL,0,24,NULL,2,0,0,4,7,27,NULL,NULL,0,0,980,471
10361,"2021-02-15 00:24:06",NULL,0,24,NULL,2,0,0,5,6,22,NULL,NULL,1,0,980,1275
10362,"2021-02-15 00:24:08",NULL,0,24,NULL,1,0,0,1,15,20,NULL,NULL,3,0,981,507
10363,"2021-02-15 00:24:08",NULL,0,24,NULL,1,0,0,2,13,27,NULL,NULL,2,0,981,1196
10364,"2021-02-15 00:24:08",NULL,0,24,NULL,1,0,0,3,8,29,NULL,NULL,1,0,981,63
10365,"2021-02-15 00:24:08",NULL,0,24,NULL,1,0,0,4,8,32,NULL,NULL,1,1,981,531
10366,"2021-02-15 00:24:08",NULL,0,24,NULL,1,0,0,5,8,35,NULL,NULL,2,0,981,874
10367,"2021-02-15 00:24:08",NULL,0,18,NULL,2,0,0,1,4,30,NULL,NULL,0,1,981,1147
10368,"2021-02-15 00:24:08",NULL,0,18,NULL,2,0,0,2,2,39,NULL,NULL,0,0,981,1261
10369,"2021-02-15 00:24:08",NULL,0,23,NULL,2,0,0,3,1,48,NULL,NULL,1,0,981,1144
10370,"2021-02-15 00:24:08",NULL,0,12,NULL,2,0,0,4,4,17,NULL,NULL,0,3,981,1003
10371,"2021-02-15 00:24:08",NULL,0,12,NULL,2,0,0,5,3,13,NULL,NULL,0,0,981,1140
10372,"2021-02-15 00:24:09",NULL,0,24,NULL,1,0,0,1,13,26,NULL,NULL,3,0,982,1244
10373,"2021-02-15 00:24:09",NULL,0,24,NULL,1,0,0,2,6,45,NULL,NULL,0,0,982,966
10374,"2021-02-15 00:24:09",NULL,0,12,NULL,1,0,0,3,5,19,NULL,NULL,0,3,982,1258
10375,"2021-02-15 00:24:09",NULL,0,24,NULL,1,0,0,4,7,28,NULL,NULL,2,0,982,1248
10376,"2021-02-15 00:24:09",NULL,0,18,NULL,1,0,0,5,2,22,NULL,NULL,1,0,982,1252
10377,"2021-02-15 00:24:09",NULL,0,18,NULL,1,0,0,6,2,42,NULL,NULL,0,1,982,1251
10378,"2021-02-15 00:24:09",NULL,0,24,NULL,2,0,0,1,3,31,NULL,NULL,0,0,982,611
10379,"2021-02-15 00:24:09",NULL,0,12,NULL,2,0,0,2,3,18,NULL,NULL,0,0,982,599
10380,"2021-02-15 00:24:09",NULL,0,24,NULL,2,0,0,3,12,18,NULL,NULL,7,0,982,613
10381,"2021-02-15 00:24:09",NULL,0,18,NULL,2,0,0,4,9,21,NULL,NULL,1,0,982,610
10382,"2021-02-15 00:24:09",NULL,0,22,NULL,2,0,0,5,10,20,NULL,NULL,2,1,982,600
10383,"2021-02-15 00:24:09",NULL,0,6,NULL,2,0,0,6,1,22,NULL,NULL,0,1,982,601
10384,"2021-02-15 00:24:11",NULL,0,24,NULL,1,0,0,1,12,16,NULL,NULL,0,0,983,1187
10385,"2021-02-15 00:24:11",NULL,0,18,NULL,1,0,0,2,5,27,NULL,NULL,1,0,983,1183
10386,"2021-02-15 00:24:11",NULL,0,24,NULL,1,0,0,3,9,31,NULL,NULL,3,1,983,1178
10387,"2021-02-15 00:24:11",NULL,0,24,NULL,1,0,0,4,4,35,NULL,NULL,0,0,983,1180
10388,"2021-02-15 00:24:11",NULL,0,24,NULL,1,0,0,5,5,27,NULL,NULL,1,1,983,282
10389,"2021-02-15 00:24:11",NULL,0,6,NULL,1,0,0,6,2,7,NULL,NULL,1,0,983,1177
10390,"2021-02-15 00:24:11",NULL,0,24,NULL,2,0,0,1,15,12,NULL,NULL,0,0,983,1175
10391,"2021-02-15 00:24:11",NULL,0,24,NULL,2,0,0,2,9,29,NULL,NULL,2,1,983,1172
10392,"2021-02-15 00:24:11",NULL,0,24,NULL,2,0,0,3,13,26,NULL,NULL,2,0,983,558
10393,"2021-02-15 00:24:11",NULL,0,24,NULL,2,0,0,4,6,27,NULL,NULL,1,0,983,1173
10394,"2021-02-15 00:24:11",NULL,0,24,NULL,2,0,0,5,4,30,NULL,NULL,3,0,983,1189
10395,"2021-02-15 00:24:13",NULL,0,24,NULL,1,0,0,1,11,25,NULL,NULL,2,0,984,1161
10396,"2021-02-15 00:24:13",NULL,0,24,NULL,1,0,0,2,10,24,NULL,NULL,2,0,984,179
10397,"2021-02-15 00:24:13",NULL,0,24,NULL,1,0,0,3,10,23,NULL,NULL,2,3,984,1274
10398,"2021-02-15 00:24:13",NULL,0,24,NULL,1,0,0,4,11,20,NULL,NULL,1,1,984,869
10399,"2021-02-15 00:24:13",NULL,0,24,NULL,1,0,0,5,4,30,NULL,NULL,0,0,984,1163
10400,"2021-02-15 00:24:13",NULL,0,18,NULL,2,0,0,1,8,30,NULL,NULL,0,1,984,100
10401,"2021-02-15 00:24:13",NULL,0,24,NULL,2,0,0,2,8,30,NULL,NULL,2,1,984,152
10402,"2021-02-15 00:24:13",NULL,0,23,NULL,2,0,1,3,11,24,NULL,NULL,2,2,984,1241
10403,"2021-02-15 00:24:13",NULL,0,24,NULL,2,0,0,4,7,26,NULL,NULL,1,0,984,75
10404,"2021-02-15 00:24:13",NULL,0,24,NULL,2,0,1,5,9,20,NULL,NULL,0,0,984,1225
10405,"2021-02-15 00:24:16",NULL,0,24,NULL,1,0,0,1,10,44,NULL,NULL,1,1,985,569
10406,"2021-02-15 00:24:16",NULL,0,18,NULL,1,0,0,2,3,55,NULL,NULL,0,1,985,1269
10407,"2021-02-15 00:24:16",NULL,0,24,NULL,1,0,0,3,4,43,NULL,NULL,2,0,985,225
10408,"2021-02-15 00:24:16",NULL,0,6,NULL,1,0,0,4,1,12,NULL,NULL,0,1,985,1268
10409,"2021-02-15 00:24:16",NULL,0,24,NULL,1,0,0,5,13,18,NULL,NULL,3,1,985,921
10410,"2021-02-15 00:24:16",NULL,0,18,NULL,1,0,0,6,3,45,NULL,NULL,0,1,985,994
10411,"2021-02-15 00:24:16",NULL,0,6,NULL,1,0,0,7,2,7,NULL,NULL,0,0,985,857
10412,"2021-02-15 00:24:16",NULL,0,23,NULL,2,0,0,1,8,26,NULL,NULL,3,0,985,1057
10413,"2021-02-15 00:24:16",NULL,0,12,NULL,2,0,0,2,5,21,NULL,NULL,0,0,985,700
10414,"2021-02-15 00:24:16",NULL,0,12,NULL,2,0,0,3,6,15,NULL,NULL,1,0,985,473
10415,"2021-02-15 00:24:16",NULL,0,12,NULL,2,0,0,4,2,17,NULL,NULL,1,0,985,1217
10416,"2021-02-15 00:24:16",NULL,0,18,NULL,2,0,0,5,7,32,NULL,NULL,5,0,985,1016
10417,"2021-02-15 00:24:17",NULL,0,24,NULL,1,0,0,1,10,45,NULL,NULL,1,1,986,36
10418,"2021-02-15 00:24:17",NULL,0,24,NULL,1,0,0,2,7,48,NULL,NULL,1,0,986,944
10419,"2021-02-15 00:24:17",NULL,0,12,NULL,1,0,1,3,2,21,NULL,NULL,0,0,986,184
10420,"2021-02-15 00:24:17",NULL,0,24,NULL,1,0,1,4,7,36,NULL,NULL,3,0,986,233
10421,"2021-02-15 00:24:17",NULL,0,12,NULL,1,0,0,5,1,26,NULL,NULL,0,0,986,1199
10422,"2021-02-15 00:24:17",NULL,0,18,NULL,1,0,0,6,6,19,NULL,NULL,0,2,986,1198
10423,"2021-02-15 00:24:17",NULL,0,6,NULL,1,0,0,7,0,10,NULL,NULL,0,0,986,1200
10424,"2021-02-15 00:24:17",NULL,0,18,NULL,2,0,0,1,6,21,NULL,NULL,0,2,986,193
10425,"2021-02-15 00:24:17",NULL,0,16,NULL,2,0,0,2,8,24,NULL,NULL,2,0,986,506
10426,"2021-02-15 00:24:17",NULL,0,24,NULL,2,0,0,3,11,22,NULL,NULL,2,0,986,1133
10427,"2021-02-15 00:24:17",NULL,0,12,NULL,2,0,0,4,2,21,NULL,NULL,0,0,986,331
10428,"2021-02-15 00:24:17",NULL,0,18,NULL,2,0,0,5,6,38,NULL,NULL,1,0,986,1131
10429,"2021-02-15 00:24:17",NULL,0,24,NULL,2,0,0,6,15,16,NULL,NULL,5,0,986,1121
10430,"2021-02-15 00:24:20",NULL,0,24,NULL,1,0,0,1,9,17,NULL,NULL,0,0,988,1175
10431,"2021-02-15 00:24:20",NULL,0,24,NULL,1,0,0,2,13,18,NULL,NULL,1,0,988,558
10432,"2021-02-15 00:24:20",NULL,0,24,NULL,1,0,0,3,8,28,NULL,NULL,4,0,988,1172
10433,"2021-02-15 00:24:20",NULL,0,12,NULL,1,0,0,4,2,21,NULL,NULL,0,0,988,1254
10434,"2021-02-15 00:24:20",NULL,0,6,NULL,1,0,0,5,2,9,NULL,NULL,0,0,988,1179
10435,"2021-02-15 00:24:20",NULL,0,12,NULL,1,0,0,6,3,21,NULL,NULL,1,0,988,1173
10436,"2021-02-15 00:24:20",NULL,0,18,NULL,1,0,0,7,6,17,NULL,NULL,3,0,988,400
10437,"2021-02-15 00:24:20",NULL,0,6,NULL,2,0,0,1,3,8,NULL,NULL,0,0,988,599
10438,"2021-02-15 00:24:20",NULL,0,6,NULL,2,0,0,2,3,3,NULL,NULL,0,0,988,611
10439,"2021-02-15 00:24:20",NULL,0,4,NULL,2,0,0,3,2,5,NULL,NULL,0,0,988,610
10440,"2021-02-15 00:24:21",NULL,0,24,NULL,1,0,0,1,8,33,NULL,NULL,1,0,989,36
10441,"2021-02-15 00:24:21",NULL,0,24,NULL,1,0,0,2,8,31,NULL,NULL,2,0,989,944
10442,"2021-02-15 00:24:21",NULL,0,18,NULL,1,0,0,3,2,23,NULL,NULL,2,0,989,184
10443,"2021-02-15 00:24:21",NULL,0,24,NULL,1,0,0,4,12,33,NULL,NULL,2,2,989,233
10444,"2021-02-15 00:24:21",NULL,0,18,NULL,1,0,0,5,3,26,NULL,NULL,0,0,989,1198
10445,"2021-02-15 00:24:21",NULL,0,12,NULL,1,0,0,6,4,15,NULL,NULL,1,0,989,1200
10446,"2021-02-15 00:24:21",NULL,0,18,NULL,2,0,0,1,9,9,NULL,NULL,0,0,989,1161
10447,"2021-02-15 00:24:21",NULL,0,18,NULL,2,0,1,2,8,34,NULL,NULL,0,0,989,179
10448,"2021-02-15 00:24:21",NULL,0,6,NULL,2,0,0,3,1,10,NULL,NULL,1,0,989,1274
10449,"2021-02-15 00:24:21",NULL,0,6,NULL,2,0,0,4,1,6,NULL,NULL,1,0,989,1163
10450,"2021-02-15 00:24:21",NULL,0,12,NULL,2,0,0,5,3,18,NULL,NULL,0,0,989,869
10451,"2021-02-15 00:24:21",NULL,0,12,NULL,2,0,0,6,3,16,NULL,NULL,0,0,989,1162
10452,"2021-02-15 00:24:23",NULL,0,6,NULL,1,0,0,1,3,5,NULL,NULL,0,1,990,1003
10453,"2021-02-15 00:24:23",NULL,0,6,NULL,1,0,0,2,2,11,NULL,NULL,0,1,990,1150
10454,"2021-02-15 00:24:23",NULL,0,6,NULL,1,0,0,3,3,7,NULL,NULL,0,0,990,1144
10455,"2021-02-15 00:24:23",NULL,0,6,NULL,1,0,0,4,3,6,NULL,NULL,1,0,990,1140
10456,"2021-02-15 00:24:29",NULL,0,24,NULL,1,0,0,1,11,16,NULL,NULL,1,1,991,874
10457,"2021-02-15 00:24:29",NULL,0,24,NULL,1,0,0,2,13,15,NULL,NULL,4,0,991,1196
10458,"2021-02-15 00:24:29",NULL,0,24,NULL,1,0,1,3,6,42,NULL,NULL,1,0,991,209
10459,"2021-02-15 00:24:29",NULL,0,24,NULL,1,0,0,4,6,22,NULL,NULL,0,1,991,63
10460,"2021-02-15 00:24:29",NULL,0,24,NULL,1,0,0,5,7,30,NULL,NULL,0,1,991,531
10461,"2021-02-15 00:24:29",NULL,0,24,NULL,2,0,0,1,9,35,NULL,NULL,1,1,991,193
10462,"2021-02-15 00:24:29",NULL,0,20,NULL,2,0,0,2,9,26,NULL,NULL,1,0,991,506
10463,"2021-02-15 00:24:29",NULL,0,12,NULL,2,0,0,3,6,9,NULL,NULL,1,0,991,1133
10464,"2021-02-15 00:24:29",NULL,0,18,NULL,2,0,0,4,5,38,NULL,NULL,0,0,991,1121
10465,"2021-02-15 00:24:29",NULL,0,24,NULL,2,0,0,5,11,20,NULL,NULL,3,0,991,1131
10466,"2021-02-15 00:24:31",NULL,0,24,NULL,1,0,0,1,11,33,NULL,NULL,1,1,992,1191
10467,"2021-02-15 00:24:31",NULL,0,24,NULL,1,0,0,2,7,41,NULL,NULL,2,0,992,997
10468,"2021-02-15 00:24:31",NULL,0,24,NULL,1,0,1,3,7,38,NULL,NULL,0,0,992,113
10469,"2021-02-15 00:24:31",NULL,0,24,NULL,1,0,0,4,2,39,NULL,NULL,0,0,992,471
10470,"2021-02-15 00:24:31",NULL,0,12,NULL,1,0,0,5,1,22,NULL,NULL,0,0,992,1275
10471,"2021-02-15 00:24:31",NULL,0,12,NULL,1,0,0,6,4,24,NULL,NULL,1,0,992,1194
10472,"2021-02-15 00:24:31",NULL,0,12,NULL,2,0,0,1,4,11,NULL,NULL,0,0,992,1057
10473,"2021-02-15 00:24:31",NULL,0,13,NULL,2,0,0,2,7,12,NULL,NULL,2,0,992,700
10474,"2021-02-15 00:24:31",NULL,0,24,NULL,2,0,0,3,10,25,NULL,NULL,2,0,992,473
10475,"2021-02-15 00:24:31",NULL,0,12,NULL,2,0,0,4,3,12,NULL,NULL,0,0,992,1217
10476,"2021-02-15 00:24:31",NULL,0,12,NULL,2,0,0,5,4,8,NULL,NULL,1,0,992,1016
10477,"2021-02-15 00:24:33",NULL,0,24,NULL,1,0,0,1,10,24,NULL,NULL,3,0,993,1154
10478,"2021-02-15 00:24:33",NULL,0,24,NULL,1,0,0,2,8,22,NULL,NULL,2,0,993,1155
10479,"2021-02-15 00:24:33",NULL,0,24,NULL,1,0,0,3,9,23,NULL,NULL,2,0,993,422
10480,"2021-02-15 00:24:33",NULL,0,18,NULL,1,0,0,4,1,22,NULL,NULL,0,1,993,55
10481,"2021-02-15 00:24:33",NULL,0,24,NULL,1,0,0,5,7,20,NULL,NULL,0,0,993,841
10482,"2021-02-15 00:24:33",NULL,0,6,NULL,1,0,0,6,3,5,NULL,NULL,0,0,993,257
10483,"2021-02-15 00:24:33",NULL,0,6,NULL,2,0,0,1,3,7,NULL,NULL,0,0,993,966
10484,"2021-02-15 00:24:33",NULL,0,12,NULL,2,0,0,2,6,10,NULL,NULL,0,0,993,238
10485,"2021-02-15 00:24:33",NULL,0,6,NULL,2,0,0,3,1,24,NULL,NULL,0,0,993,1244
10486,"2021-02-15 00:24:33",NULL,0,18,NULL,2,0,0,4,10,17,NULL,NULL,1,2,993,1251
10487,"2021-02-15 00:24:33",NULL,0,18,NULL,2,0,1,5,10,18,NULL,NULL,1,1,993,1296
10488,"2021-02-15 00:24:33",NULL,0,6,NULL,2,0,0,6,3,9,NULL,NULL,0,0,993,1248
10489,"2021-02-15 00:24:35",NULL,0,24,NULL,1,0,0,1,7,30,NULL,NULL,1,0,994,1210
10490,"2021-02-15 00:24:35",NULL,0,18,NULL,1,0,0,2,6,31,NULL,NULL,0,1,994,1213
10491,"2021-02-15 00:24:35",NULL,0,18,NULL,1,0,0,3,6,23,NULL,NULL,1,1,994,1212
10492,"2021-02-15 00:24:35",NULL,0,24,NULL,1,0,0,4,7,32,NULL,NULL,1,1,994,329
10493,"2021-02-15 00:24:35",NULL,0,6,NULL,1,0,0,5,1,9,NULL,NULL,0,0,994,1266
10494,"2021-02-15 00:24:35",NULL,0,6,NULL,1,0,0,6,2,8,NULL,NULL,0,0,994,1202
10495,"2021-02-15 00:24:35",NULL,0,24,NULL,1,0,0,7,7,22,NULL,NULL,2,0,994,1203
10496,"2021-02-15 00:24:35",NULL,0,18,NULL,2,0,0,1,5,21,NULL,NULL,1,0,994,1183
10497,"2021-02-15 00:24:35",NULL,0,18,NULL,2,0,0,2,8,19,NULL,NULL,1,0,994,1177
10498,"2021-02-15 00:24:35",NULL,0,18,NULL,2,0,0,3,6,37,NULL,NULL,0,0,994,1178
10499,"2021-02-15 00:24:35",NULL,0,24,NULL,2,0,0,4,10,28,NULL,NULL,2,0,994,1180
10500,"2021-02-15 00:24:35",NULL,0,18,NULL,2,0,0,5,4,29,NULL,NULL,0,0,994,282
10501,"2021-02-15 00:24:35",NULL,0,24,NULL,2,0,0,6,9,16,NULL,NULL,3,0,994,1187
10502,"2021-02-15 00:24:37",NULL,0,24,NULL,1,0,0,1,12,35,NULL,NULL,2,2,995,100
10503,"2021-02-15 00:24:37",NULL,0,24,NULL,1,0,0,2,6,46,NULL,NULL,1,0,995,75
10504,"2021-02-15 00:24:37",NULL,0,24,NULL,1,0,0,3,8,33,NULL,NULL,1,0,995,152
10505,"2021-02-15 00:24:37",NULL,0,18,NULL,1,0,0,4,3,37,NULL,NULL,0,1,995,1241
10506,"2021-02-15 00:24:37",NULL,0,18,NULL,1,0,0,5,3,32,NULL,NULL,0,0,995,1225
10507,"2021-02-15 00:24:37",NULL,0,12,NULL,1,0,0,6,2,19,NULL,NULL,2,0,995,1218
10508,"2021-02-15 00:24:37",NULL,0,24,NULL,2,0,0,1,6,27,NULL,NULL,2,0,995,1057
10509,"2021-02-15 00:24:37",NULL,0,22,NULL,2,0,0,2,9,27,NULL,NULL,2,0,995,700
10510,"2021-02-15 00:24:37",NULL,0,24,NULL,2,0,0,3,10,32,NULL,NULL,3,0,995,473
10511,"2021-02-15 00:24:37",NULL,0,18,NULL,2,0,0,4,1,25,NULL,NULL,0,0,995,1217
10512,"2021-02-15 00:24:37",NULL,0,18,NULL,2,0,0,5,4,27,NULL,NULL,0,0,995,1016
10513,"2021-02-15 00:24:37",NULL,0,6,NULL,2,0,0,6,2,10,NULL,NULL,1,0,995,1227
10514,"2021-02-15 00:24:40",NULL,0,24,NULL,1,0,0,1,8,31,NULL,NULL,2,0,997,193
10515,"2021-02-15 00:24:40",NULL,0,24,NULL,1,0,0,2,8,48,NULL,NULL,1,0,997,506
10516,"2021-02-15 00:24:40",NULL,0,24,NULL,1,0,1,3,10,22,NULL,NULL,1,0,997,1133
10517,"2021-02-15 00:24:40",NULL,0,24,NULL,1,0,0,4,11,18,NULL,NULL,3,0,997,1121
10518,"2021-02-15 00:24:40",NULL,0,24,NULL,1,0,0,5,6,44,NULL,NULL,1,0,997,1131
10519,"2021-02-15 00:24:40",NULL,0,6,NULL,2,0,0,1,3,9,NULL,NULL,0,0,997,1255
10520,"2021-02-15 00:24:40",NULL,0,18,NULL,2,0,0,2,9,21,NULL,NULL,1,0,997,1161
10521,"2021-02-15 00:24:40",NULL,0,24,NULL,2,0,0,3,7,32,NULL,NULL,0,1,997,179
10522,"2021-02-15 00:24:40",NULL,0,24,NULL,2,0,0,4,7,32,NULL,NULL,2,0,997,1274
10523,"2021-02-15 00:24:40",NULL,0,18,NULL,2,0,0,5,3,32,NULL,NULL,0,0,997,1163
10524,"2021-02-15 00:24:40",NULL,0,19,NULL,2,0,0,6,5,27,NULL,NULL,0,0,997,1162
10525,"2021-02-15 00:24:42",NULL,0,24,NULL,1,0,0,1,7,38,NULL,NULL,0,0,998,944
10526,"2021-02-15 00:24:42",NULL,0,24,NULL,1,0,0,2,10,30,NULL,NULL,2,0,998,233
10527,"2021-02-15 00:24:42",NULL,0,24,NULL,1,0,0,3,10,25,NULL,NULL,1,0,998,1200
10528,"2021-02-15 00:24:42",NULL,0,24,NULL,1,0,0,4,11,31,NULL,NULL,2,0,998,36
10529,"2021-02-15 00:24:42",NULL,0,24,NULL,1,0,0,5,7,26,NULL,NULL,1,0,998,1198
10530,"2021-02-15 00:24:42",NULL,0,24,NULL,2,0,0,1,12,21,NULL,NULL,3,0,998,1297
10531,"2021-02-15 00:24:42",NULL,0,24,NULL,2,0,1,2,8,38,NULL,NULL,0,2,998,1003
10532,"2021-02-15 00:24:42",NULL,0,12,NULL,2,0,0,3,4,18,NULL,NULL,0,1,998,1261
10533,"2021-02-15 00:24:42",NULL,0,12,NULL,2,0,0,4,4,16,NULL,NULL,0,0,998,1148
10534,"2021-02-15 00:24:42",NULL,0,18,NULL,2,0,0,5,5,19,NULL,NULL,0,0,998,1147
10535,"2021-02-15 00:24:42",NULL,0,12,NULL,2,0,0,6,1,24,NULL,NULL,0,0,998,1140
10536,"2021-02-15 00:24:42",NULL,0,12,NULL,2,0,0,7,4,11,NULL,NULL,0,0,998,556
10537,"2021-02-15 00:24:44",NULL,0,18,NULL,1,0,0,1,7,27,NULL,NULL,0,3,999,836
10538,"2021-02-15 00:24:44",NULL,0,18,NULL,1,0,0,2,4,27,NULL,NULL,0,0,999,494
10539,"2021-02-15 00:24:44",NULL,0,24,NULL,1,0,0,3,7,39,NULL,NULL,0,0,999,466
10540,"2021-02-15 00:24:44",NULL,0,24,NULL,1,0,0,4,7,23,NULL,NULL,3,0,999,502
10541,"2021-02-15 00:24:44",NULL,0,12,NULL,1,0,0,5,3,22,NULL,NULL,0,1,999,214
10542,"2021-02-15 00:24:44",NULL,0,24,NULL,1,0,0,6,8,38,NULL,NULL,3,2,999,172
10543,"2021-02-15 00:24:44",NULL,0,24,NULL,2,0,0,1,13,19,NULL,NULL,1,1,999,238
10544,"2021-02-15 00:24:44",NULL,0,24,NULL,2,0,0,2,9,32,NULL,NULL,2,0,999,1244
10545,"2021-02-15 00:24:44",NULL,0,18,NULL,2,0,0,3,5,43,NULL,NULL,0,1,999,1296
10546,"2021-02-15 00:24:44",NULL,0,12,NULL,2,0,0,4,5,23,NULL,NULL,1,1,999,1248
10547,"2021-02-15 00:24:44",NULL,0,18,NULL,2,0,0,5,5,25,NULL,NULL,2,2,999,1252
